source_id, target_id, reporter
'10.1002/lno.11296', 'urn:uuid:dab72bc5-7f7a-4aa3-98e4-0eeb17ccca94.', 'Metrics Service Ingest'
'10.5194/bg-2019-437', '10.18739/A21Z41S5S', 'Metrics Service Ingest'
'10.1002/hyp.13611', '10.18739/A29P2W61J', 'Metrics Service Ingest'
'10.1002/hyp.13611', '10.18739/A2K649S9D', 'Metrics Service Ingest'
'10.1002/lno.11015', '10.18739/A25M62692', 'Metrics Service Ingest'
'10.5194/bg-16-4051-2019', '10.18739/A2DF6K36X', 'Metrics Service Ingest'
'10.1002/ecs2.2735', '10.6073/pasta/2302b3a5eab56970aa4e4f71d36b7fce', 'Metrics Service Ingest'
'10.1007/s00442-018-4196-1', '10.18739/A2T14TQ0T', 'Metrics Service Ingest'
'10.1016/j.foreco.2018.03.008', 'urn:uuid:7c3c5c36-5227-4e90-a7de-5033feb38706', 'Metrics Service Ingest'
'10.1130/G32856.1', '10.18739/A2PD3N', 'Metrics Service Ingest'
'10.1029/2011JD016186', 'urn:uuid:c33f3d35-8120-4eb1-abaf-873b21314a50', 'Metrics Service Ingest'
'10.1016/j.chemgeo.2014.05.012', 'urn:uuid:c33f3d35-8120-4eb1-abaf-873b21314a50', 'Metrics Service Ingest'
'10.3189/2013JoG12J110', 'urn:uuid:c33f3d35-8120-4eb1-abaf-873b21314a50', 'Metrics Service Ingest'
'10.1029/2003GL019003', '10.18739/A2901ZG3N', 'Metrics Service Ingest'
'10.1029/98JD02517', 'urn:uuid:b97a69fc-e002-4505-b089-b4f6d373f080', 'Metrics Service Ingest'
'10.1175/WCAS-D-10-05006.1', '10.18739/A2BK16Q2C', 'Metrics Service Ingest'
'10.1080/2154896X.2012.679560', '10.18739/A2BK16Q2C', 'Metrics Service Ingest'
'10.1016/j.dsr2.2013.03.015', 'urn:uuid:7a191645-f34c-49a8-b05a-b1755a7c64b7', 'Metrics Service Ingest'
'10.1130/G37693.1', '10.18739/A2XK84Q7W', 'Metrics Service Ingest'
'10.1016/S0304-4203(99)00109-7', '10.5065/D6K64G68', 'Metrics Service Ingest'
'10.1016/S0265-931X(97)00058-1', '10.5065/D6K64G69', 'Metrics Service Ingest'
'10.1002/2017GL074954', '10.18739/A25C5D', 'Metrics Service Ingest'
'10.1002/2014GL059806', '10.18739/A2FJ29D30', 'Metrics Service Ingest'
'10.1175/BAMS-D-14-00145.1', '10.18739/A2FJ29D31', 'Metrics Service Ingest'
'10.1029/2010JG001634', 'urn:uuid:621d3674-aca3-4b39-bbe4-338fa125c826', 'Metrics Service Ingest'
'10.1007/s12237-011-9386-6', 'urn:uuid:621d3674-aca3-4b39-bbe4-338fa125c827', 'Metrics Service Ingest'
'10.1029/2011JG001798', 'urn:uuid:621d3674-aca3-4b39-bbe4-338fa125c828', 'Metrics Service Ingest'
'10.1088/1748-9326/11/4/045002', 'urn:uuid:621d3674-aca3-4b39-bbe4-338fa125c830', 'Metrics Service Ingest'
'10.1111/gcb.12304', 'urn:uuid:621d3674-aca3-4b39-bbe4-338fa125c831', 'Metrics Service Ingest'
'10.3189/2012JoG12J078', '10.18739/A20306', 'Metrics Service Ingest'
'10.1130/G34760.1', '10.18739/A2SQ0J', 'Metrics Service Ingest'
'10.1130/G38114.1', '10.18739/A2MK6585Z', 'Metrics Service Ingest'
'10.1007/s10933-008-9259-6', '10.18739/A21W73', 'Metrics Service Ingest'
'10.1175/JCLI-D-11-00389.1', 'urn:uuid:8f67e0ec-e4e0-4c1e-ad66-1b2086ec1184', 'Metrics Service Ingest'
'10.1029/2018JG004444', '10.18739/A2X34MS1B', 'Metrics Service Ingest'
'10.1088/1748-9326/ab4d32', '10.18739/A2X34MS1B', 'Metrics Service Ingest'
'10.1029/2012JD018603', '10.18739/A2TH15', 'Metrics Service Ingest'
'10.3189/2014JoG13J141', '10.18739/A2JK2R', 'Metrics Service Ingest'
'10.1002/2016JC011994', '10.18739/A2VH5CJ35', 'Metrics Service Ingest'
'10.5194/bg-12-4017-2015', '10.18739/A2G05D', 'Metrics Service Ingest'
'10.5194/bg-12-4017-2015', '10.18739/A2KS8D', 'Metrics Service Ingest'
'10.1007/s00300-004-0675-4', '10.5065/D6KP806T', 'Metrics Service Ingest'
'10.1029/2018JG004458', '10.18739/A2VD6P489', 'Metrics Service Ingest'
'10.1038/ngeo2147', '10.18739/A2862BB03', 'Metrics Service Ingest'
'10.1175/JPO-D-18-0028.1', '10.18739/A2N29P63K', 'Metrics Service Ingest'
'10.1130/G33365.1', '10.18739/A20K2699N', 'Metrics Service Ingest'
'10.1029/2000JC000445', 'urn:uuid:281ee5ec-11cd-47ce-a166-d4d7951112bc', 'Metrics Service Ingest'
'10.1144/SP344.9', '10.18739/A2736M17X', 'Metrics Service Ingest'
'10.1002/2013JF002845', '10.18739/A2CZ54', 'Metrics Service Ingest'
'10.1002/2017WR021868', 'urn:uuid:3a4acc5d-8661-42f2-9003-2e36ff72123e', 'Metrics Service Ingest'
'10.1029/2018GL078140', 'urn:uuid:3a4acc5d-8661-42f2-9003-2e36ff72123e', 'Metrics Service Ingest'
'10.5194/bg-12-6669-2015', 'urn:uuid:3a4acc5d-8661-42f2-9003-2e36ff72123e', 'Metrics Service Ingest'
'10.1175/JPO-D-17-0181.1', '10.18739/A22J6846K', 'Metrics Service Ingest'
'10.1029/2008GM000822', '10.18739/A2HD7NS94', 'Metrics Service Ingest'
'10.1029/2008GM000822', '10.18739/A26688K02', 'Metrics Service Ingest'
'10.1029/2008GM000822', '10.18739/A2445HC6Q', 'Metrics Service Ingest'
'10.1029/2008GM000822', '10.18739/A2CN6Z04X', 'Metrics Service Ingest'
'10.1029/2008GM000822', '10.18739/A27W67605', 'Metrics Service Ingest'
'10.1029/2008GM000822', '10.18739/A20C4SK32', 'Metrics Service Ingest'
'10.1175/JPO-D-16-0161.1', '10.18739/A2XS5JH16', 'Metrics Service Ingest'
'10.1002/2015GL066296', '10.18739/A2DV1CP1W', 'Metrics Service Ingest'
'10.1029/2006JF000531', '10.18739/A2DV1CP1W', 'Metrics Service Ingest'
'10.1029/2005GL024960', '10.18739/A2DV1CP1W', 'Metrics Service Ingest'
'10.1088/1748-9326/8/3/035017', '10.18739/A2DV1CP1W', 'Metrics Service Ingest'
'10.1017/jog.2019.43', '10.18739/A2PC2T86B', 'Metrics Service Ingest'
'10.1139/X10-060', '10.18739/A2DV1CP1W', 'Metrics Service Ingest'
'10.1002/2015JF003602', '10.18739/A2DV1CP1W', 'Metrics Service Ingest'
'10.1029/2010JG001588', '10.18739/A2DV1CP1W', 'Metrics Service Ingest'
'10.1002/2016JC012460', '10.18739/A2PV6B70J', 'Metrics Service Ingest'
'10.1002/2016GL071748', '10.18739/A29C6S16W', 'Metrics Service Ingest'
'10.1016/S0278-4343(97)00003-4', '10.5065/D6TD9VF3', 'Metrics Service Ingest'
'10.1111/gcb.14137', 'urn:uuid:ad5068e8-68c3-49f9-a3c4-42ec7e694ff8', 'Metrics Service Ingest'
'10.1029/2019GL083436', '10.18739/A2930NV5G', 'Metrics Service Ingest'
'10.1029/2018JF004819', '10.18739/A2K35MD63', 'Metrics Service Ingest'
'10.1016/j.gca.2015.08.008', 'urn:uuid:95846301-bc1c-4a45-8e7a-57a75efc05d0', 'Metrics Service Ingest'
'10.1016/j.jhydrol.2017.11.002', 'urn:uuid:95846301-bc1c-4a45-8e7a-57a75efc05d1', 'Metrics Service Ingest'
'10.1016/j.chemgeo.2016.11.029', 'urn:uuid:95846301-bc1c-4a45-8e7a-57a75efc05d2', 'Metrics Service Ingest'
'10.1175/JCLI-D-13-00178.1', '10.18739/A2GG6M', 'Metrics Service Ingest'
'10.1029/2003GB002190', '10.5065/D65T3HM5', 'Metrics Service Ingest'
'10.5194/acp-2017-1117', '10.18739/A29S1KK8S', 'Metrics Service Ingest'
'10.5194/acp-2017-1117', '10.18739/A2ZG6G74T', 'Metrics Service Ingest'
'10.5194/acp-2017-1117', '10.18739/A23775V89', 'Metrics Service Ingest'
'10.5194/acp-2017-1117', '10.18739/A2707WP2P', 'Metrics Service Ingest'
'10.5194/acp-2017-1117', '10.18739/A2BR8MG70', 'Metrics Service Ingest'
'10.5194/acp-2017-1117', '10.18739/A24746R8J', 'Metrics Service Ingest'
'10.5194/acp-2017-1117', '10.18739/A2804XK3D', 'Metrics Service Ingest'
'10.5194/acp-2017-1117', '10.18739/A2CR5NC8Q', 'Metrics Service Ingest'
'10.5194/acp-2017-1117', '10.18739/A2HH6C610', 'Metrics Service Ingest'
'10.5194/acp-2017-1117', '10.18739/A2N58CM3W', 'Metrics Service Ingest'
'10.5194/acp-2017-1117', '10.18739/A2GH9B927', 'Metrics Service Ingest'
'10.5194/acp-2017-1117', '10.18739/A2M90235F', 'Metrics Service Ingest'
'10.5194/acp-2017-1117', '10.18739/A2QZ22H71', 'Metrics Service Ingest'
'10.5194/acp-2017-1117', '10.18739/A2VQ2SB0X', 'Metrics Service Ingest'
'10.5194/acp-2017-1117', '10.18739/A20G3GZ4D', 'Metrics Service Ingest'
'10.5194/acp-2017-1117', '10.18739/A2RX93D67', 'Metrics Service Ingest'
'10.1002/2013JC009301', '10.18739/A22R3NX1Z', 'Metrics Service Ingest'
'10.1002/2013JF002845', '10.18739/A22804Z93', 'Metrics Service Ingest'
'10.1002/gbc.20038', '10.18739/A25615', 'Metrics Service Ingest'
'10.1002/ppp.487', '10.5065/D69K48BW', 'Metrics Service Ingest'
'10.1007/s10533-013-9864-y', '10.18739/A2605X', 'Metrics Service Ingest'
'10.1007/s10533-013-9864-y', '10.18739/A22918', 'Metrics Service Ingest'
'10.1016/j.gca.2013.06.018', '10.18739/A29K45T24', 'Metrics Service Ingest'
'10.1017/aog.2016.5', '10.18739/A27G2X', 'Metrics Service Ingest'
'10.1029/2019GL086521', '10.18739/A25Q4RM33', 'Metrics Service Ingest'
'10.1017/jog.2020.30', '10.18739/A2GX44V1P', 'Metrics Service Ingest'
'10.1017/jog.2020.30', '10.18739/A2V698C33', 'Metrics Service Ingest'
'10.1029/2002JD002722', '10.5065/D6CF9N77', 'Metrics Service Ingest'
'10.1029/2002JD002723', '10.5065/D6H13059', 'Metrics Service Ingest'
'10.1029/2003GL019300', '10.5065/D6ST7MZ0', 'Metrics Service Ingest'
'10.1029/2003GL019300', '10.5065/D6P55KMV', 'Metrics Service Ingest'
'10.1029/2009JC005387', '10.18739/A22R3NX1Z', 'Metrics Service Ingest'
'10.1029/2017JF004520', '10.18739/A2SQ8QH3F', 'Metrics Service Ingest'
'10.1029/2020GL088051', '10.18739/A29C6S13F', 'Metrics Service Ingest'
'10.1029/2020GL088052', '10.18739/A2F47GT75', 'Metrics Service Ingest'
'10.1029/2020GL088052', '10.18739/A28C9R46N', 'Metrics Service Ingest'
'10.1029/2020GL088083', '10.18739/A21R6N14K', 'Metrics Service Ingest'
'10.1029/2020JC016174', '10.18739/A21R6N14K', 'Metrics Service Ingest'
'10.1046/j.1365-2486.2000.06017.x', '10.5065/D6ZW1J2G', 'Metrics Service Ingest'
'10.1111/ecog.02205', 'urn:uuid:20dc2a93-dfb5-4b28-98ab-05f292d1c5e6', 'Metrics Service Ingest'
'10.1111/ecog.02205', '10.18739/A2XP6V31W', 'Metrics Service Ingest'
'10.1111/ecog.02205', '10.18739/A22F7JQ7B', 'Metrics Service Ingest'
'10.1111/j.1600-0889.2010.00497.x', '10.5065/D6S180NZ', 'Metrics Service Ingest'
'10.1126/sciadv.1501704', '10.18739/A2P55DG3P', 'Metrics Service Ingest'
'10.1126/sciadv.1501704', '10.18739/A2SX6487H', 'Metrics Service Ingest'
'10.1175/JCLI-D-17-0622.1', '10.18739/A2ZC7RV13', 'Metrics Service Ingest'
'10.1190/geo2011-0375.1', '10.18739/A2KD1QK7N', 'Metrics Service Ingest'
'10.1029/2009JG001147', '10.18739/A22D0X', 'Metrics Service Ingest'
'10.3354/meps08133', '10.18739/A2CN6Z03F', 'Metrics Service Ingest'
'10.5194/acp-10-9931-2010', '10.18739/A2VD02', 'Metrics Service Ingest'
'10.5194/amt-8-4521-2015', '10.18739/A2P55DG3P', 'Metrics Service Ingest'
'10.5194/bg-15-6033-2018', '10.18739/A2833MX9Q', 'Metrics Service Ingest'
'10.5194/essd-2019-226', '10.18739/A2SN01440', 'Metrics Service Ingest'
'10.5194/essd-2019-226', '10.18739/A2TQ5RD83', 'Metrics Service Ingest'
'10.5194/os-2020-77', '10.18739/A21R6N14K', 'Metrics Service Ingest'
'10.5194/tc-5-445-2011', '10.5065/D6FQ9TN2', 'Metrics Service Ingest'
'10.3189/S0022143000013861', '10.18739/A2B56D46X', 'Metrics Service Ingest'
'10.3389/feart.2017.00111', 'urn:uuid:7fb0feed-16b6-4793-bf8d-756a05de9d0a', 'Metrics Service Ingest'
'10.5194/cp-13-395-2017', '10.18739/A2599Z24N', 'Metrics Service Ingest'
'10.1144/SP344.9', '10.18739/A2WS8HK4Z', 'Metrics Service Ingest'
'10.1002/2016GL070457', '10.18739/A2Z02Z86P', 'Metrics Service Ingest'
'10.1002/2013JC009425', '10.18739/A2J64Q', 'Metrics Service Ingest'
'10.5194/tc-11-1015-2017', '10.5065/D6JH3J7Z', 'Metrics Service Ingest'
'10.1007/s11027-005-9016-3', '10.5065/D6VH5M06', 'Metrics Service Ingest'
'10.5194/tc-13-3337-2019', 'urn:uuid:bd090a42-f1f6-4dcf-95d5-5f47544acdec', 'Metrics Service Ingest'
'10.5194/tc-11-1015-2017', '10.18739/A2MV9S', 'Metrics Service Ingest'
'10.1890/14-1323.1', '10.18739/A2NV99B3R', 'Metrics Service Ingest'
'10.1080/15230430.2001.12003416', '10.5065/D69S1P60', 'Metrics Service Ingest'
'10.5194/tc-12-3215-2018', '10.18739/A2QV3C418', 'Metrics Service Ingest'
'10.1029/2005GL022857', '10.5065/D68K776H', 'Metrics Service Ingest'
'10.1016/j.marchem.2019.03.010', 'urn:uuid:b2cc697e-df92-441f-b075-a07533166732', 'Metrics Service Ingest'
'10.1016/j.marchem.2010.10.001', 'urn:uuid:b2cc697e-df92-441f-b075-a07533166732', 'Metrics Service Ingest'
'10.1029/2008JD010235', '10.18739/A2ZS2KD0Z', 'Metrics Service Ingest'
'10.1016/j.bios.2011.12.013', '10.18739/A2WP7S', 'Metrics Service Ingest'
'10.3189/172756411795931516', '10.18739/A2GW6R', 'Metrics Service Ingest'
'10.3189/172756411795931516', '10.18739/A2G30J', 'Metrics Service Ingest'
'10.1175/2010EI315.1', '10.18739/A2BS4Q', 'Metrics Service Ingest'
'10.1175/2010EI315.1', '10.18739/A2TS42', 'Metrics Service Ingest'
'10.1017/jog.2020.29', '10.5065/D6NP22KX', 'Metrics Service Ingest'
'10.1017/jog.2020.30', '10.18739/A2QF8JJ9B', 'Metrics Service Ingest'
'10.1002/2014JC009985', '10.18739/A2222R598', 'Metrics Service Ingest'
'10.1002/ppp.452', '10.5065/D68S4N4H', 'Metrics Service Ingest'
'10.1002/gbc.20038', '10.18739/A26335', 'Metrics Service Ingest'
'10.1029/2011GB004037', '10.18739/A26336', 'Metrics Service Ingest'
'10.1007/s10533-013-9862-0', '10.18739/A2WS05', 'Metrics Service Ingest'
'10.1029/2011GB004037', '10.18739/A21C9P', 'Metrics Service Ingest'
'10.1002/gbc.20038', '10.18739/A2RW4G', 'Metrics Service Ingest'
'10.1029/2017JF004597', '10.18739/A2D795B1R', 'Metrics Service Ingest'
'10.1002/2015GL066389', '10.18739/A2222R597', 'Metrics Service Ingest'
'10.1002/2017GL075434', '10.18739/A2222R599', 'Metrics Service Ingest'
'10.1029/2012EO060001', '10.18739/A2222R600', 'Metrics Service Ingest'
'10.1016/j.dsr2.2010.10.027', '10.18739/A2222R601', 'Metrics Service Ingest'
'10.5194/tc-5-631-2011', '10.18739/A26D5PB2S', 'Metrics Service Ingest'
'10.3189/2012JoG11J201', '10.18739/A26D5PB2S', 'Metrics Service Ingest'
'10.3189/002214311797409820', '10.18739/A26D5PB2S', 'Metrics Service Ingest'
'10.1002/2017GL075707', '10.18739/A26D5PB2S', 'Metrics Service Ingest'
'10.1002/2013GL058023', '10.18739/A26D5PB2S', 'Metrics Service Ingest'
'10.1002/2017JF004357', '10.18739/A26D5PB2S', 'Metrics Service Ingest'
'10.1029/2003JD004300', '10.18739/A26D5PB2S', 'Metrics Service Ingest'
'10.3189/2014JoG13J141', '10.18739/A26D5PB2S', 'Metrics Service Ingest'
'10.1029/2001JD900067', '10.18739/A26D5PB2S', 'Metrics Service Ingest'
'10.1002/grl.50706', '10.18739/A26D5PB2S', 'Metrics Service Ingest'
'10.3189/2013AoG63A358', '10.18739/A26D5PB2S', 'Metrics Service Ingest'
'10.1002/2013GL058083', '10.18739/A26D5PB2S', 'Metrics Service Ingest'
'10.1016/j.dsr2.2010.10.027', '10.18739/A26D5PB2S', 'Metrics Service Ingest'
'10.1029/AR002p0157', '10.18739/A2B56D46X', 'Metrics Service Ingest'
'10.3189/S0022143000017111', '10.18739/A2B56D46X', 'Metrics Service Ingest'
'10.1029/JZ067i007p02791', '10.18739/A2B56D46X', 'Metrics Service Ingest'
'10.1029/2019WR026348', '10.18739/A2B56D46X', 'Metrics Service Ingest'
'10.3189/S002214300000589X', '10.18739/A2B56D46X', 'Metrics Service Ingest'
'10.3189/172756499781820987', '10.18739/A2B56D46X', 'Metrics Service Ingest'
'10.3189/S0022143000011783', '10.18739/A2B56D46X', 'Metrics Service Ingest'
'10.1021/acs.est.5b01823', '10.18739/A2SJ19R56', 'Metrics Service Ingest'
'10.3189/002214310793146296', '10.18739/A2ZS2KD0Z', 'Metrics Service Ingest'
'10.1002/2017JF004357', '10.18739/A2ZS2KD0Z', 'Metrics Service Ingest'
'10.1017/jog.2019.36', '10.18739/A2ZS2KD0Z', 'Metrics Service Ingest'
'10.1029/2003JD004300', '10.18739/A2ZS2KD0Z', 'Metrics Service Ingest'
'10.3189/172756400781820705', '10.18739/A2ZS2KD0Z', 'Metrics Service Ingest'
'10.3189/172756499781820987', '10.18739/A2ZS2KD0Z', 'Metrics Service Ingest'
'10.3189/S0260305500006273', '10.18739/A2ZS2KD0Z', 'Metrics Service Ingest'
'10.3189/2013AoG63A358', '10.18739/A2ZS2KD0Z', 'Metrics Service Ingest'
'10.1029/2001JD900067', '10.18739/A2ZS2KD0Z', 'Metrics Service Ingest'
'10.1002/grl.50706', '10.18739/A2ZS2KD0Z', 'Metrics Service Ingest'
'10.1029/2011JD015916', '10.18739/A2ZS2KD0Z', 'Metrics Service Ingest'
'10.1002/jgrd.50362', '10.18739/A2ZS2KD0Z', 'Metrics Service Ingest'
'10.1111/ecog.02205', '10.18739/A2QV3C348', 'Metrics Service Ingest'
'10.1016/j.quascirev.2012.12.018', '10.18739/A2BD0D', 'Metrics Service Ingest'
'10.1016/j.dsr2.2019.04.005', '10.5065/D6416V3G', 'Metrics Service Ingest'
'10.1016/j.dsr2.2019.04.005', '10.18739/A2KK94B8Q', 'Metrics Service Ingest'
'10.1016/j.dsr2.2019.04.005', '10.5065/D63X84PT', 'Metrics Service Ingest'
'10.1016/j.dsr2.2019.04.005', '10.5065/D6M043GJ', 'Metrics Service Ingest'
'10.1016/j.dsr2.2018.10.008', '10.18739/A2N29P67H', 'Metrics Service Ingest'
'10.1016/j.dsr2.2018.10.008', '10.18739/A24746R53', 'Metrics Service Ingest'
'10.1016/j.dsr2.2018.10.008', '10.1016/j.dsr2.2018.10.008 (cited version) or doi:10.5065/D6VM49BM (latest version)', 'Metrics Service Ingest'
'10.1016/j.dsr2.2019.01.002', '10.18739/A28W3827B', 'Metrics Service Ingest'
'10.1016/j.dsr2.2019.01.002', '10.18739/A20000081', 'Metrics Service Ingest'
'10.1016/j.dsr2.2019.01.002', '10.18739/A2HH6C58X', 'Metrics Service Ingest'
'10.1016/j.dsr2.2019.01.002', '10.18739/A2ZW18S38', 'Metrics Service Ingest'
'10.1016/j.dsr2.2018.10.007', '10.18739/A2736M23F', 'Metrics Service Ingest'
'10.1016/j.dsr2.2018.10.007', '10.18739/A2N29P67H', 'Metrics Service Ingest'
'10.1016/j.dsr2.2018.10.007', '10.18739/A2ZG6G71C', 'Metrics Service Ingest'
'10.1016/j.dsr2.2018.06.010', '10.5065/D6C24TGR', 'Metrics Service Ingest'
'10.1016/j.dsr2.2018.06.010', '10.5065/D6FT8J2S', 'Metrics Service Ingest'
'10.1016/j.dsr2.2018.06.010', '10.5065/D6F47M5P', 'Metrics Service Ingest'
'10.1016/j.dsr2.2018.06.010', 'urn:uuid:a8194ad0-edb5-47bd-8fa1-33c24ed986d7', 'Metrics Service Ingest'
'10.1016/j.dsr2.2018.06.010', '10.5065/D6VD6WHK', 'Metrics Service Ingest'
'10.1016/j.dsr2.2018.06.010', '10.5065/D6416V3G', 'Metrics Service Ingest'
'10.1016/j.dsr2.2018.06.010', '10.5065/D6QN6544', 'Metrics Service Ingest'
'10.1016/j.dsr2.2018.06.010', '10.18739/A22V25', 'Metrics Service Ingest'
'10.5194/os-14-1423-2018', '10.18739/A23B5W875', 'Metrics Service Ingest'
'10.5194/os-14-1423-2018', '10.5065/D6QN6544', 'Metrics Service Ingest'
'10.5194/os-14-1423-2018', '10.5065/D6KW5DDD', 'Metrics Service Ingest'
'10.5670/oceanog.2018.224', '10.18739/A2GH9B88P', 'Metrics Service Ingest'
'10.1007/s00300-017-2179-z', '10.5065/D6H70CVR', 'Metrics Service Ingest'
'10.5670/oceanog.2015.61', '10.18739/A23B5W786', 'Metrics Service Ingest'
'10.5194/essd-8-199-2016', '10.5065/D61J97TT', 'Metrics Service Ingest'
'10.1007/978-94-017-8863-2_10', '10.18739/A27W6758K', 'Metrics Service Ingest'
'10.1002/essoar.10502530.1', '10.18739/A26M3340D', 'Metrics Service Ingest'
'10.1002/essoar.10502530.1', '10.18739/A2BC3SX4R', 'Metrics Service Ingest'
'10.1007/s13280-019-01295-7', '10.18739/A2M32N95V.', 'Metrics Service Ingest'
'10.1088/1748-9326/ab897f', '10.18739/A24T6F404', 'Metrics Service Ingest'
'10.1088/1748-9326/ab897f', '10.18739/A2125Q975', 'Metrics Service Ingest'
'10.1088/1748-9326/ab897f', '10.18739/A2W950P25', 'Metrics Service Ingest'
'10.1029/2018GL079873', '10.18739/A27C51', 'Metrics Service Ingest'
'10.1093/condor/duaa026', '10.18739/A28P5V92S', 'Metrics Service Ingest'
'10.5194/cp-2019-164', '10.18739/A2599Z26M', 'Metrics Service Ingest'
'10.1111/gcb.15193', '10.18739/A26H4CQ8J', 'Metrics Service Ingest'
'10.1016/j.quascirev.2020.106438', '10.18739/A2DZ03215', 'Metrics Service Ingest'
'10.1111/bor.12038', '10.18739/A24F1MK0B', 'Metrics Service Ingest'
'10.1002/essoar.10503727.1', 'urn:uuid:b6ae4b36-1324-4548-816e-c9ee94ff0ca3', 'Metrics Service Ingest'
'10.1029/2020GL088854', '10.18739/A2CC0TT8X', 'Metrics Service Ingest'
'10.1002/lno.11564', '10.18739/A2J09W47G.', 'Metrics Service Ingest'
'10.1007/s10021-020-00541-4', 'urn:uuid:3c55fe83-77a8-4631-8f03-62f49eced59d', 'Metrics Service Ingest'
'10.1017/jog.2019.43', 'urn:uuid:5acb2af9-115c-43b3-a0fd-226aa3531993', 'Metrics Service Ingest'
'10.1029/2020JC016427', 'urn:uuid:5acb2af9-115c-43b3-a0fd-226aa3531993', 'Metrics Service Ingest'
'10.1029/2020JD032932', 'urn:uuid:867af2d5-a9a9-4a7c-b171-1e3935869ef2', 'Metrics Service Ingest'
'10.1029/2020JD032932', '10.18739/A2ST7DX28', 'Metrics Service Ingest'
'10.1002/lno.11626', '10.18739/A20P0WR15', 'Metrics Service Ingest'
'10.1111/gcb.15507', 'urn:uuid:b896a07d-8789-4662-bc01-84cb784f7943', 'Metrics Service Ingest'
'10.5194/tc-14-199-2020', '10.18739/A2FP03', 'Metrics Service Ingest'
'10.1139/cjfr-2020-0483', '10.18739/A2736M18D', 'Metrics Service Ingest'
'10.5194/essd-11-1957-2019', '10.18739/A2R785P0G', 'Metrics Service Ingest'
'10.5194/tc-13-911-2019', '10.18739/A24Q7QP6V', 'Metrics Service Ingest'
'10.1029/2019JG005414', '10.18739/A2ZQ03', 'Metrics Service Ingest'
'10.1016/j.epsl.2018.05.022', '10.18739/A2ZQ03', 'Metrics Service Ingest'
'10.1029/2017JC013617', '10.18739/A2D08X', 'Metrics Service Ingest'
'10.1029/2019JC015569', '10.18739/A22Z12P4J', 'Metrics Service Ingest'
'10.5194/essd-11-1957-2019', '10.18739/A2ZS2KC8C', 'Metrics Service Ingest'
'10.5194/acp-19-7467-2019', '10.18739/A2NN44', 'Metrics Service Ingest'
'10.5194/acp-18-4715-2018', '10.18739/A2NN44', 'Metrics Service Ingest'
'10.5194/essd-11-1957-2019', '10.18739/A2BZ6178M', 'Metrics Service Ingest'
'10.5194/acp-18-4715-2018', '10.18739/A2020V', 'Metrics Service Ingest'
'10.1007/978-3-030-35291-2_2', '10.18739/A2KP7TQ9P', 'Metrics Service Ingest'
'10.5194/essd-11-1957-2019', '10.18739/A2V11VK4J', 'Metrics Service Ingest'
'10.5194/acp-19-7467-2019', '10.18739/A22J6K', 'Metrics Service Ingest'
'10.1029/2019GL084101', '10.5065/D6S180MH', 'Metrics Service Ingest'
'10.5194/tc-13-845-2019', '10.5065/D6S180MH', 'Metrics Service Ingest'
'10.5194/essd-10-1959-2018', '10.5065/D6S180MH', 'Metrics Service Ingest'
'10.5194/cp-14-637-2018', '10.18739/A2Q572', 'Metrics Service Ingest'
'10.1525/elementa.352', '10.5065/D6930R9W', 'Metrics Service Ingest'
'10.1029/2018MS001524', '10.5065/D6Q23X81', 'Metrics Service Ingest'
'10.5194/acp-18-4715-2018', '10.18739/A27795', 'Metrics Service Ingest'
'10.3390/rs11182163', '10.5065/D6MC8X5R', 'Metrics Service Ingest'
'10.3390/rs11141718', '10.5065/D6MC8X5R', 'Metrics Service Ingest'
'10.1016/j.dsr2.2016.08.009', '10.5065/D6GT5K65', 'Metrics Service Ingest'
'10.1002/2017JG004002', '10.18739/A2NW2S', 'Metrics Service Ingest'
'10.5194/acp-18-4715-2018', '10.18739/A2G74F', 'Metrics Service Ingest'
'10.5194/tc-11-2363-2017', '10.5065/D6JH3J7Z', 'Metrics Service Ingest'
'10.5194/essd-11-1957-2019', '10.18739/A2Q814S0S', 'Metrics Service Ingest'
'10.1029/2019GL084101', '10.5065/D6154F6J', 'Metrics Service Ingest'
'10.5194/essd-10-1959-2018', '10.5065/D6154F6J', 'Metrics Service Ingest'
'10.5194/acp-19-7467-2019', '10.18739/A2221V', 'Metrics Service Ingest'
'10.5194/acp-19-7467-2019', '10.18739/A2Z37J', 'Crossref'
'10.1029/2017JD027377', '10.18739/A2Z37J', 'Crossref'
'10.5194/tc-12-1921-2018', '10.5065/D6NZ85TB', 'Metrics Service Ingest'
'10.5194/acp-19-7467-2019', '10.18739/A20R48', 'Metrics Service Ingest'
'10.1111/1365-2745.13169', '10.18739/A2XG9F982', 'Metrics Service Ingest'
'10.1016/j.dsr2.2016.08.009', '10.5065/D65M63P5', 'Metrics Service Ingest'
'10.5194/os-13-983-2017', '10.18739/A2436Q', 'Metrics Service Ingest'
'10.5194/essd-11-1957-2019', '10.18739/A2GQ6R21H', 'Metrics Service Ingest'
'10.5194/essd-11-1957-2019', '10.18739/A2FQ9Q52R', 'Metrics Service Ingest'
'10.5194/os-13-983-2017', '10.18739/A2QS91', 'Metrics Service Ingest'
'10.1029/2019GL084101', '10.18739/A2Q88G', 'Metrics Service Ingest'
'10.5194/tc-13-845-2019', '10.18739/A2Q88G', 'Metrics Service Ingest'
'10.5194/essd-10-1959-2018', '10.18739/A2Q88G', 'Metrics Service Ingest'
