"article_id","article_title","dataset_id","source"
"10.1029/2019GL086521","Direct Observation of Winter Meltwater Drainage From the Greenland Ice Sheet","10.5067/MEASURES/CRYOSPHERE/nsidc-0533.001","scopus"
"10.5194/tc-13-2241-2019","Greenland Ice Sheet late-season melt: Investigating multiscale drivers of K-transect events","10.5067/MEASURES/CRYOSPHERE/nsidc-0533.001","scopus"
"10.5194/tc-13-1529-2019","An efficient surface energy-mass balance model for snow and ice","10.5067/MEASURES/CRYOSPHERE/nsidc-0533.001","scopus"
"10.1029/2018JD028445","Interannual Variability of Atmospheric Conditions and Surface Melt in Greenland in 2000–2014","10.5067/MEASURES/CRYOSPHERE/nsidc-0533.001","scopus"
"10.1029/2018JD028714","Atmospheric River Impacts on Greenland Ice Sheet Surface Mass Balance","10.5067/MEASURES/CRYOSPHERE/nsidc-0533.001","scopus"
"10.5194/tc-12-635-2018","NHM-SMAP: Spatially and temporally high-resolution nonhydrostatic atmospheric model coupled with detailed snow process model for Greenland Ice Sheet","10.5067/MEASURES/CRYOSPHERE/nsidc-0533.001","scopus"
"10.5194/tc-11-2363-2017","Investigating the local-scale influence of sea ice on Greenland surface melt","10.5067/MEASURES/CRYOSPHERE/nsidc-0533.001","scopus"
"10.1111/gere.12227","The Arctic Cryosphere in the Twenty-First Century","10.5067/MEASURES/CRYOSPHERE/nsidc-0533.001","scopus"
"10.1002/2016GL070424","Increasing water vapor transport to the Greenland Ice Sheet revealed using self-organizing maps","10.5067/MEASURES/CRYOSPHERE/nsidc-0533.001","scopus"
"10.1175/JCLI-D-21-0001.1","Assessment and intercomparison of NOAA Daily Optimum Interpolation Sea Surface Temperature (DOISST) version 2.1","10.18739/A2GB1XG6P","scopus"
"10.1175/JTECH-D-19-0177.1","Improved estimation of proxy sea surface temperature in the arctic","10.18739/A2GB1XG6P","scopus"
"10.5194/tc-14-199-2020","Impact of exhaust emissions on chemical snowpack composition at Concordia Station, Antarctica","10.18739/A2FP03","scopus"
"10.5194/cp-14-1625-2018","Burning-derived vanillic acid in an Arctic ice core from Tunu, northeastern Greenland","10.18739/A2ZQ1G","scopus"
"10.5194/acp-18-4715-2018","Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations","10.18739/A2GZ1J","scopus"
"10.5194/tc-14-2977-2020","Seasonal transition dates can reveal biases in Arctic sea ice simulations","10.18739/A2000014J","scopus"
"10.5194/acp-18-4715-2018","Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations","10.18739/A2F490","scopus"
"10.1029/2020GL087263","Anomalous Circulation in July 2019 Resulting in Mass Loss on the Greenland Ice Sheet","10.5067/GFL20-MC060","scopus"
"10.1029/2020JG005891","Leaf Wax Hydrogen Isotopes as a Hydroclimate Proxy in the Tropical Pacific","10.18739/A2183435S","scopus"
"10.5194/acp-19-7467-2019","Supercooled liquid fogs over the central Greenland Ice Sheet","10.18739/A2NN44","scopus"
"10.5194/acp-18-4715-2018","Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations","10.18739/A2NN44","scopus"
"10.5194/acp-19-7467-2019","Supercooled liquid fogs over the central Greenland Ice Sheet","10.18739/A2TF7R","scopus"
"10.5194/acp-19-7467-2019","Supercooled liquid fogs over the central Greenland Ice Sheet","10.18739/A2318G","scopus"
"10.5194/acp-18-4715-2018","Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations","10.18739/A2318G","scopus"
"10.5194/tc-15-5409-2021","Generation and fate of basal meltwater during winter, western Greenland Ice Sheet","10.18739/A2154DP90","scopus"
"10.5194/acp-18-4715-2018","Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations","10.18739/A24B8W","scopus"
"10.5194/essd-13-5001-2021","Greenland ice sheet mass balance from 1840 through next week","10.22008/promice/data/ice_discharge/d/v02","scopus"
"10.5194/essd-12-1367-2020","Greenland Ice Sheet solid ice discharge from 1986 through March 2020","10.22008/promice/data/ice_discharge/d/v02","scopus"
"10.1029/2020JC016160","Nutrient-Rich Gravity Current Formed by Upwelling in Barrow Canyon: High-Resolution Observations","10.18739/A22F7JR7S","scopus"
"10.5194/acp-21-15153-2021","Temporary pause in the growth of atmospheric ethane and propane in 2015-2018","10.18739/A2RS0X","scopus"
"10.1029/2020JD032932","Extracting a History of Global Fire Emissions for the Past Millennium From Ice Core Records of Acetylene, Ethane, and Methane","10.18739/A2RS0X","scopus"
"10.1029/2019GL085101","Reconstruction of Paleofire Emissions Over the Past Millennium From Measurements of Ice Core Acetylene","10.18739/A2RS0X","scopus"
"10.1002/hyp.14583","Lake basins drive variation in catchment-scale runoff response over a decade of increasing rainfall in Arctic Alaska","10.18739/A2NC5SD4K","scopus"
"10.1038/s41597-020-00578-z","Arctic tidal current atlas","10.18739/A2RR77","scopus"
"10.5194/acp-19-7467-2019","Supercooled liquid fogs over the central Greenland Ice Sheet","10.18739/A2WZ18","scopus"
"10.5194/acp-18-4715-2018","Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations","10.18739/A2WZ18","scopus"
"10.1130/B35530.1","Coarse sediment dynamics in a large glaciated river system: Holocene history and storage dynamics dictate contemporary climate sensitivity","10.18739/A21R9G","scopus"
"10.1029/2018GL077403","Sea Ice Versus Storms: What Controls Sea Salt in Arctic Ice Cores?","10.18739/A2G23B","scopus"
"10.5194/acp-18-4715-2018","Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations","10.18739/A27795","scopus"
"10.1029/2020JG006038","Continuous Dynamics of Dissolved Methane Over 2 Years and its Carbon Isotopes (δ<sup>13</sup>C, Δ<sup>14</sup>C) in a Small Arctic Lake in the Mackenzie Delta","10.18739/A2TT4FT8D","scopus"
"10.5194/acp-18-4715-2018","Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations","10.18739/A2CB7P","scopus"
"10.1038/s41598-022-06320-6","Compound changes in temperature and snow depth lead to asymmetric and nonlinear responses in landscape freeze–thaw","10.5067/W9FOYWH0EQZ3","scopus"
"10.1175/BAMS-D-20-0243.1","Observing, Measuring, and Assessing the Consequences of Snow Drought","10.5067/W9FOYWH0EQZ3","scopus"
"10.1007/s10584-021-03294-8","Projections of North American snow from NA-CORDEX and their uncertainties, with a focus on model resolution","10.5067/W9FOYWH0EQZ3","scopus"
"10.1175/BAMS-D-21-0086.1","The arctic","10.5067/W9FOYWH0EQZ3","scopus"
"10.1016/j.jhydrol.2020.125735","Assessment of the cascade of uncertainty in future snow depth projections across watersheds of mountainous, foothill, and plain areas in northern latitudes","10.5067/W9FOYWH0EQZ3","scopus"
"10.1016/j.jhydrol.2020.125744","Data assimilation of satellite-based terrestrial water storage changes into a hydrology land-surface model","10.5067/W9FOYWH0EQZ3","scopus"
"10.5194/tc-15-771-2021","Snow Ensemble Uncertainty Project (SEUP): Quantification of snow water equivalent uncertainty across North America via ensemble land surface modeling","10.5067/W9FOYWH0EQZ3","scopus"
"10.5194/tc-15-1-2021","A low-cost method for monitoring snow characteristics at remote field sites","10.5067/W9FOYWH0EQZ3","scopus"
"10.1061/9780784483701.035","The compound impacts of changing temperature and snow cover on freeze and thaw patterns across québec","10.5067/W9FOYWH0EQZ3","scopus"
"10.46490/BF486","Using spatial data on habitat suitability in estimation of wild boar (Sus scrofa l.) resources in Russia","10.5067/W9FOYWH0EQZ3","scopus"
"10.5194/hess-24-4887-2020","Application of machine learning techniques for regional bias correction of snow water equivalent estimates in Ontario, Canada","10.5067/W9FOYWH0EQZ3","scopus"
"10.21638/SPBU07.2020.302","Accuracy evaluation of snow water equivalent global data: The case of the northern dvina river basin.","10.5067/W9FOYWH0EQZ3","scopus"
"10.5194/hess-24-1763-2020","Using Gravity Recovery and Climate Experiment data to derive corrections to precipitation data sets and improve modelled snow mass at high latitudes","10.5067/W9FOYWH0EQZ3","scopus"
"10.1175/JHM-D-19-0134.1","Spatial representativeness analysis for snow depth measurements of meteorological stations in northeast china","10.5067/W9FOYWH0EQZ3","scopus"
"10.1002/hyp.13625","Analysing the contribution of snow water equivalent to the terrestrial water storage over Canada","10.5067/W9FOYWH0EQZ3","scopus"
"10.1002/hyp.13574","Optimal design of snow stake networks to estimate snow depth in an alpine mountain range","10.5067/W9FOYWH0EQZ3","scopus"
"10.1002/hyp.13558","Investigating snowpack across scale in the northern Great Lakes–St. Lawrence forest region of Central Ontario, Canada","10.5067/W9FOYWH0EQZ3","scopus"
"10.1007/s00382-019-04966-z","Modeling study of the impact of complex terrain on the surface energy and hydrology over the Tibetan Plateau","10.5067/W9FOYWH0EQZ3","scopus"
"10.1175/JHM-D-17-0125.1","NCA-LDAS land analysis: Development and performance of a multisensor, multivariate land data assimilation system for the national climate assessment","10.5067/W9FOYWH0EQZ3","scopus"
"10.1175/JHM-D-17-0234.1","Nca-ldas: Overview and analysis of hydrologic trends for the national climate assessment","10.5067/W9FOYWH0EQZ3","scopus"
"10.1175/JHM-D-18-0237.1","Assimilation of remotely sensed leaf area index into the noah-mp land surface model: Impacts on water and carbon fluxes and states over the continental United States","10.5067/W9FOYWH0EQZ3","scopus"
"10.1002/asl.831","Snow–precipitation coupling and related atmospheric feedbacks over North America","10.5067/W9FOYWH0EQZ3","scopus"
"10.1029/2017WR022132","Simulation and Assimilation of Passive Microwave Data Using a Snowpack Model Coupled to a Calibrated Radiative Transfer Model Over Northeastern Canada","10.5067/W9FOYWH0EQZ3","scopus"
"10.5194/amt-11-2983-2018","Assessing snow extent data sets over North America to inform and improve trace gas retrievals from solar backscatter","10.5067/W9FOYWH0EQZ3","scopus"
"10.1016/j.biocon.2015.12.035","Effects of roads on individual caribou movements during migration","10.5067/W9FOYWH0EQZ3","scopus"
NA,NA,"doi:10.5067/AQUA/MODIS_OC.2014.0","scopus Error in data.frame(article_id, article_title, dataset_id, source): arguments imply differing number of rows: 25, 27
"
"10.1029/2019GL084101","Evaluating a Regional Climate Model Simulation of Greenland Ice Sheet Snow and Firn Density for Improved Surface Mass Balance Estimates","10.18739/A2Q88G","scopus"
"10.5194/tc-13-845-2019","Firn data compilation reveals widespread decrease of firn air content in western Greenland","10.18739/A2Q88G","scopus"
"10.5194/essd-10-1959-2018","The SUMup dataset: Compiled measurements of surface mass balance components over ice sheets and sea ice with analysis over Greenland","10.18739/A2Q88G","scopus"
"10.1038/s41597-020-00578-z","Arctic tidal current atlas","10.18739/A2RS9B","scopus"
"10.1029/2020GL089469","Intensification of Near-Surface Currents and Shear in the Eastern Arctic Ocean","10.18739/A2N37R","scopus"
"10.5194/acp-20-13929-2020","Baffin Bay sea ice extent and synoptic moisture transport drive water vapor isotope (δ<sup>18</sup>O, δ<sup>2</sup>H, and deuterium excess) variability in coastal northwest Greenland","10.18739/A21J9779S","scopus"
"10.5194/tc-15-4873-2021","Local-scale deposition of surface snow on the Greenland ice sheet","10.22008/promice/data/aws","scopus"
"10.5194/essd-13-3819-2021","Programme for Monitoring of the Greenland Ice Sheet (PROMICE) automatic weather station data","10.22008/promice/data/aws","scopus"
"10.1175/BAMS-D-21-0086.1","The arctic","10.22008/promice/data/aws","scopus"
"10.5194/essd-13-3491-2021","Greenland ice velocity maps from the PROMICE project","10.22008/promice/data/aws","scopus"
"10.1029/2020JD034400","Quantifying the Stable Water Isotopologue Exchange Between the Snow Surface and Lower Atmosphere by Direct Flux Measurements","10.22008/promice/data/aws","scopus"
"10.1029/2020GL091418","Supraglacial River Forcing of Subglacial Water Storage and Diurnal Ice Sheet Motion","10.22008/promice/data/aws","scopus"
"10.1029/2020GL090653","Greenland Surface Melt Dominated by Solar and Sensible Heating","10.22008/promice/data/aws","scopus"
"10.5194/tc-14-4365-2020","Detecting seasonal ice dynamics in satellite images","10.22008/promice/data/aws","scopus"
"10.1175/BAMS-D-20-0086.1","State of the climate in 2019 the arctic","10.22008/promice/data/aws","scopus"
"10.5194/essd-12-1191-2020","High-resolution (1&amp;thinsp;km) Polar WRF output for 79°&amp;thinsp;N Glacier and the northeast of Greenland from 2014 to 2018","10.22008/promice/data/aws","scopus"
"10.5194/tc-14-1497-2020","Spectral albedo measurements over snow-covered slopes: Theory and slope effect corrections","10.22008/promice/data/aws","scopus"
"10.5194/gmd-13-1311-2020","HCLIM38: A flexible regional climate model applicable for different climate zones from coarse to convection-permitting scales","10.22008/promice/data/aws","scopus"
"10.5194/tc-14-521-2020","Algal growth and weathering crust state drive variability in western Greenland Ice Sheet ice albedo","10.22008/promice/data/aws","scopus"
"10.1175/2019BAMSStateoftheClimate.1","State of the climate in 2018","10.22008/promice/data/aws","scopus"
"10.5194/acp-18-4715-2018","Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations","10.18739/A2H20H","scopus"
"10.1029/2021GL097595","Increasing Multiyear Sea Ice Loss in the Beaufort Sea: A New Export Pathway for the Diminishing Multiyear Ice Cover of the Arctic Ocean","10.5067/UTAV7490FEPB","scopus"
"10.1029/2021GL097448","Arctic Snow Depth, Ice Thickness, and Volume From ICESat-2 and CryoSat-2: 2018–2021","10.5067/UTAV7490FEPB","scopus"
"10.5194/tc-16-533-2022","A new state-dependent parameterization for the free drift of sea ice","10.5067/UTAV7490FEPB","scopus"
"10.5194/tc-16-259-2022","Retrieval and parameterisation of sea-ice bulk density from airborne multi-sensor measurements","10.5067/UTAV7490FEPB","scopus"
"10.5670/oceanog.2022.114","AN UPDATED ASSESSMENT OF THE CHANGING ARCTIC SEA ICE COVER","10.5067/UTAV7490FEPB","scopus"
"10.1038/s43247-021-00197-5","Accelerated sea ice loss in the Wandel Sea points to a change in the Arctic’s Last Ice Area","10.5067/UTAV7490FEPB","scopus"
"10.1175/BAMS-D-21-0086.1","The arctic","10.5067/UTAV7490FEPB","scopus"
"10.1175/JCLI-D-20-0848.1","Evidence for an increasing role of ocean heat in arctic winter sea ice growth","10.5067/UTAV7490FEPB","scopus"
"10.1029/2020JC016796","The 2017 Reversal of the Beaufort Gyre: Can Dynamic Thickening of a Seasonal Ice Cover During a Reversal Limit Summer Ice Melt in the Beaufort Sea?","10.5067/UTAV7490FEPB","scopus"
"10.1029/2020JD033103","Differences Between ICESat and CryoSat-2 Sea Ice Thicknesses Over the Arctic: Consequences for Analyzing the Ice Volume Trend","10.5067/UTAV7490FEPB","scopus"
"10.1029/2019JC015913","A Lagrangian Snow-Evolution System for Sea-Ice Applications (SnowModel-LG): Part I—Model Description","10.5067/UTAV7490FEPB","scopus"
"10.1038/s41558-020-0905-y","Phytoplankton dynamics in a changing Arctic Ocean","10.5067/UTAV7490FEPB","scopus"
"10.1029/2020JD033015","Measurements of Tropospheric Bromine Monoxide Over Four Halogen Activation Seasons in the Canadian High Arctic","10.5067/UTAV7490FEPB","scopus"
"10.1175/BAMS-D-20-0086.1","State of the climate in 2019 the arctic","10.5067/UTAV7490FEPB","scopus"
"10.1029/2019JC015934","Arctic and Antarctic Sea Ice Mean State in the Community Earth System Model Version 2 and the Influence of Atmospheric Chemistry","10.5067/UTAV7490FEPB","scopus"
"10.5194/tc-14-1519-2020","An enhancement to sea ice motion and age products at the National Snow and Ice Data Center (NSIDC)","10.5067/UTAV7490FEPB","scopus"
"10.5194/tc-14-1325-2020","Multidecadal Arctic sea ice thickness and volume derived from ice age","10.5067/UTAV7490FEPB","scopus"
"10.1175/JCLI-D-19-0694.1","Melting of perennial sea ice in the beaufort sea enhanced its impacts on early-winter haze pollution in North China after the mid-1990s","10.5067/UTAV7490FEPB","scopus"
"10.1002/esp.5274","Spatial and temporal controls on proglacial erosion rates: A comparison of four basins on Mount Rainier, 1960 to 2017","10.18739/A2VH5CJ8K","scopus"
"10.1186/s40462-021-00276-4","Quantifying effects of snow depth on caribou winter range selection and movement in Arctic Alaska","10.18739/A2MS3K24P","scopus"
"10.1007/s00442-021-04890-2","Spatiotemporally variable snow properties drive habitat use of an Arctic mesopredator","10.18739/A2MS3K24P","scopus"
"10.5194/essd-13-1135-2021","Landsat-derived bathymetry of lakes on the Arctic Coastal Plain of northern Alaska","10.18739/A2HT2GC6G","scopus"
"10.5194/tc-16-103-2022","An empirical algorithm to map perennial firn aquifers and ice slabs within the Greenland Ice Sheet using satellite L-band microwave radiometry","10.18739/A2736M33W","scopus"
"10.1038/s41467-021-22656-5","Extreme melt season ice layers reduce firn permeability across Greenland","10.18739/A2736M33W","scopus"
"10.1029/2021JG006578","Trapped Under Ice: Spatial and Seasonal Dynamics of Dissolved Organic Matter Composition in Tundra Lakes","10.18739/A2VM42Z1H","scopus"
"10.14430/artctic73773","Harnessing the Power of Community Science to Address Data Gaps in Arctic Observing: Invasive Species in Alaska as Case Examples","10.18739/A2M32N95V","scopus"
"10.1190/geo2018-0563.1","Surface nuclear magnetic resonance observations of permafrost thaw below floating, bedfast, and transitional ice lakes","10.18739/A2599Z146","scopus"
"10.5194/tc-16-1247-2022","A new Stefan equation to characterize the evolution of thermokarst lake and talik geometry","10.18739/A20K35","scopus"
"10.1002/ecs2.4106","Retrogressive thaw slumps in the Alaskan Low Arctic may influence tundra shrub growth more strongly than climate","10.18739/A2PV6B800","scopus"
"10.5194/tc-16-297-2022","Dam type and lake location characterize ice-marginal lake area change in Alaska and NW Canada between 1984 and 2019","10.18739/A2MK6591G","scopus"
"10.1029/2021JD035489","Summer Greenland Blocking Diversity and Its Impact on the Surface Mass Balance of the Greenland Ice Sheet","10.18739/A23T9D74T","scopus"
"10.1029/2022GL098349","Sensitivity of the Arctic Sea Ice Cover to the Summer Surface Scattering Layer","10.18739/A2445HD46","scopus"
"10.1525/elementa.2021.000071","Insights on sources and formation mechanisms of liquid-bearing clouds over MOSAiC examined from a Lagrangian framework","10.18739/A2445HD46","scopus"
"10.1111/1365-2745.13882","Root-associated fungi not tree density influences stand nitrogen dynamics at the larch forest–tundra ecotone","10.18739/A2GX44W2M","scopus"
"10.1029/2021JG006578","Trapped Under Ice: Spatial and Seasonal Dynamics of Dissolved Organic Matter Composition in Tundra Lakes","10.18739/A2VM42X50","scopus"
"10.1073/pnas.2107387118","Evidence for massive and recurrent toxic blooms of Alexandrium catenella in the Alaskan Arctic","10.18739/A2RF5KG8J","scopus"
"10.5194/tc-14-3595-2020","Observation-derived ice growth curves show patterns and trends in maximum ice thickness and safe travel duration of Alaskan lakes and rivers","10.18739/A2G27V","scopus"
"10.1029/2021JC017664","Particulate Organic Matter Distributions in the Water Column of the Chukchi Sea During Late Summer","10.18739/A2T14TQ6Q","scopus"
"10.14430/artctic73773","Harnessing the Power of Community Science to Address Data Gaps in Arctic Observing: Invasive Species in Alaska as Case Examples","10.18739/A2930NW2G","scopus"
"10.1111/1365-2745.13882","Root-associated fungi not tree density influences stand nitrogen dynamics at the larch forest–tundra ecotone","10.18739/A2GT5FG86","scopus"
"10.5194/tc-15-1627-2021","Heterogeneous CO<inf>2</inf>and CH<inf>4</inf>content of glacial meltwater from the Greenland Ice Sheet and implications for subglacial carbon processes","10.18739/A2PC2T94T","scopus"
"10.1111/1365-2745.13882","Root-associated fungi not tree density influences stand nitrogen dynamics at the larch forest–tundra ecotone","10.18739/A2C24QP3W","scopus"
"10.5194/cp-18-579-2022","Arctic glaciers and ice caps through the Holocene:a circumpolar synthesis of lake-based reconstructions","10.18739/A22805070","scopus"
"10.1525/elementa.2021.00060","Overview of the MOSAiC expedition- Atmosphere","10.18739/A2VQ2SB8S","scopus"
"10.1111/ecog.05597","The climate envelope of Alaska's northern treelines: implications for controlling factors and future treeline advance","10.18739/A2280506H","scopus"
"10.5194/bg-19-2779-2022","Response of vegetation and carbon fluxes to brown lemming herbivory in northern Alaska","10.18739/A2S17ST8F","scopus"
"10.1111/jvs.13139","Short-term effects of experimental goose grazing and warming differ in three low-Arctic coastal wetland plant communities","10.18739/A2HM52M2S","scopus"
"10.1002/ecs2.4104","Short-term effects of summer warming on caribou forage quality are mitigated by long-term warming","10.18739/A2ST7DZ2Q","scopus"
"10.1073/pnas.2107387118","Evidence for massive and recurrent toxic blooms of Alexandrium catenella in the Alaskan Arctic","10.18739/A2W66993S","scopus"
"10.1111/2041-210X.13880","Estimating animal size or distance in camera trap images: Photogrammetry using the pinhole camera model","10.18739/A2BZ61933","scopus"
"10.5194/tc-16-2245-2022","Supraglacial streamflow and meteorological drivers from southwest Greenland","10.18739/A2XW47X5F","scopus"
"10.1038/s41598-022-10712-z","Spinning ice floes reveal intensification of mesoscale eddies in the western Arctic Ocean","10.7265/N5K072F8","scopus"
"10.1029/2021JC017970","Distribution, Sources, and Dynamics of Particulate Matter Along Trans-Arctic Sections","10.7265/N5K072F8","scopus"
"10.5194/gmd-15-3941-2022","Description of historical and future projection simulations by the global coupled E3SMv1.0 model as used in CMIP6","10.7265/N5K072F8","scopus"
"10.1029/2022GL098385","Record Low Arctic Sea Ice Extent in 2012 Linked to Two-Year La Niña-Driven Sea Surface Temperature Pattern","10.7265/N5K072F8","scopus"
"10.1175/JCLI-D-21-0543.1","Uncertainty in the Winter Tropospheric Response to Arctic Sea Ice Loss: The Role of Stratospheric Polar Vortex Internal Variability","10.7265/N5K072F8","scopus"
"10.5194/tc-16-1563-2022","Characterizing the sea-ice floe size distribution in the Canada Basin from high-resolution optical satellite imagery","10.7265/N5K072F8","scopus"
"10.1038/s41561-022-00938-x","Antarctic ice-shelf advance driven by anomalous atmospheric and sea-ice circulation","10.7265/N5K072F8","scopus"
"10.1038/s41558-022-01339-z","Antarctic sea-ice expansion and Southern Ocean cooling linked to tropical variability","10.7265/N5K072F8","scopus"
"10.5194/cp-18-657-2022","Warm mid-Pliocene conditions without high climate sensitivity: the CCSM4-Utrecht (CESM 1.0.5) contribution to the PlioMIP2","10.7265/N5K072F8","scopus"
"10.1029/2021MS002679","Less Surface Sea Ice Melt in the CESM2 Improves Arctic Sea Ice Simulation With Minimal Non-Polar Climate Impacts","10.7265/N5K072F8","scopus"
"10.1371/journal.pone.0265934","Changes in gray whale phenology and distribution related to prey variability and ocean biophysics in the northern Bering and eastern Chukchi seas","10.7265/N5K072F8","scopus"
"10.1111/gcb.16085","Strong and lasting impacts of past global warming on baleen whales and their prey","10.7265/N5K072F8","scopus"
"10.1007/s00376-021-1130-y","The Predictability of Ocean Environments that Contributed to the 2020/21 Extreme Cold Events in China: 2020/21 La Niña and 2020 Arctic Sea Ice Loss","10.7265/N5K072F8","scopus"
"10.5194/tc-16-779-2022","Regional variability of diatoms in ice cores from the Antarctic Peninsula and Ellsworth Land, Antarctica","10.7265/N5K072F8","scopus"
"10.1029/2021MS002814","CMIP6 Simulations With the CMCC Earth System Model (CMCC-ESM2)","10.7265/N5K072F8","scopus"
"10.1029/2021JC017762","Impact of Ocean Heat Transport on Arctic Sea Ice Variability in the GFDL CM2-O Model Suite","10.7265/N5K072F8","scopus"
"10.1175/WAF-D-21-0148.1","Objective and Probabilistic Long-Range Forecasts of Summertime Air Temperatures in South Korea Based on Gaussian Processes","10.7265/N5K072F8","scopus"
"10.1175/JCLI-D-21-0376.1","Impact of Local Atmospheric Intraseasonal Variability on Mean Sea Ice State in the Arctic Ocean","10.7265/N5K072F8","scopus"
"10.1111/gcb.16037","Decadal trend of plankton community change and habitat shoaling in the Arctic gateway recorded by planktonic foraminifera","10.7265/N5K072F8","scopus"
"10.1175/JCLI-D-21-0199.1","A Comparison of Factors That Led to the Extreme Sea Ice Minima in the Twenty-First Century in the Arctic Ocean","10.7265/N5K072F8","scopus"
"10.1175/JCLI-D-21-0099.1","Reconstructing Arctic Sea Ice over the Common Era Using Data Assimilation","10.7265/N5K072F8","scopus"
"10.5194/gmd-15-1155-2022","An improved regional coupled modeling system for Arctic sea ice simulation and prediction: A case study for 2018","10.7265/N5K072F8","scopus"
"10.5194/bg-19-585-2022","Distribution of coccoliths in surface sediments across the Drake Passage and calcification of Emiliania huxleyi morphotypes","10.7265/N5K072F8","scopus"
"10.5194/gmd-15-553-2022","PARASO, a circum-Antarctic fully coupled ice-sheet-ocean-sea-ice-Atmosphere-land model involving f.ETISh1.7, NEMO3.6, LIM3.6, COSMO5.0 and CLM4.5","10.7265/N5K072F8","scopus"
"10.5194/cp-18-129-2022","Reconstructing Antarctic winter sea-ice extent during Marine Isotope Stage 5e","10.7265/N5K072F8","scopus"
"10.1002/ecs2.4094","Collaborative wildlife–snow science: Integrating wildlife and snow expertise to improve research and management","10.7265/N52R3PMC","scopus"
"10.1175/JHM-D-21-0198.1","Land–Snow Data Assimilation Including a Moderately Coupled Initialization Method Applied to NWP","10.7265/N52R3PMC","scopus"
"10.1029/2021GL097117","Skillful Seasonal Forecasts of Land Carbon Uptake in Northern Mid- and High Latitudes","10.7265/N52R3PMC","scopus"
"10.1007/s10584-021-03294-8","Projections of North American snow from NA-CORDEX and their uncertainties, with a focus on model resolution","10.7265/N52R3PMC","scopus"
"10.5194/tc-16-159-2022","Sentinel-1 snow depth retrieval at sub-kilometer resolution over the European Alps","10.7265/N52R3PMC","scopus"
"10.5194/tc-15-4781-2021","Recent changes in pan-Arctic sea ice, lake ice, and snow-on/off timing","10.7265/N52R3PMC","scopus"
"10.5194/acp-21-14725-2021","Ice-nucleating particle concentration measurements from Ny-Ålesund during the Arctic spring-summer in 2018","10.7265/N52R3PMC","scopus"
"10.1029/2021GL094307","Liquid Containing Clouds at the North Slope of Alaska Demonstrate Sensitivity to Local Industrial Aerosol Emissions","10.7265/N52R3PMC","scopus"
"10.1016/j.ecolind.2021.107822","Satellite remote sensing to assess cyanobacterial bloom frequency across the United States at multiple spatial scales","10.7265/N52R3PMC","scopus"
"10.1175/BAMS-D-21-0086.1","The arctic","10.7265/N52R3PMC","scopus"
"10.1029/2021WR029955","Single-Column Validation of a Snow Subgrid Parameterization in the Rapid Update Cycle Land-Surface Model (RUC LSM)","10.7265/N52R3PMC","scopus"
"10.5194/acp-21-11317-2021","Differentiation of coarse-mode anthropogenic, marine and dust particles in the High Arctic islands of Svalbard","10.7265/N52R3PMC","scopus"
"10.1109/JSTARS.2021.3102965","Passive microwave brightness temperature assimilation to improve snow mass estimation across complex terrain in Pakistan, Afghanistan, and Tajikistan","10.7265/N52R3PMC","scopus"
"10.1175/BAMS-D-20-0086.1","State of the climate in 2019 the arctic","10.7265/N52R3PMC","scopus"
"10.5194/isprs-archives-XLIII-B3-2020-853-2020","Role of earth observation data and hydrological modeling in supporting un SDGS in North West Himalaya","10.7265/N52R3PMC","scopus"
"10.1029/2020JD032670","Subseasonal Prediction of Land Cold Extremes in Boreal Wintertime","10.7265/N52R3PMC","scopus"
"10.1029/2019GL086710","Channel Network Control on Seasonal Lake Area Dynamics in Arctic Deltas","10.7265/N52R3PMC","scopus"
"10.5194/wes-5-375-2020","Europe's offshore winds assessed with synthetic aperture radar, ASCAT and WRF","10.7265/N52R3PMC","scopus"
"10.1029/2019JD030823","Can Convection-Permitting Modeling Provide Decent Precipitation for Offline High-Resolution Snowpack Simulations Over Mountains?","10.7265/N52R3PMC","scopus"
"10.1021/acs.est.9b00991","Biogenic Sources of Ice Nucleating Particles at the High Arctic Site Villum Research Station","10.7265/N52R3PMC","scopus"
"10.5194/tc-13-2221-2019","Evaluation of snow depth and snow cover over the Tibetan Plateau in global reanalyses using in situ and satellite remote sensing observations","10.7265/N52R3PMC","scopus"
"10.1029/2019JD030684","Modeling Blowing Snow Over the Tibetan Plateau With the Community Land Model: Method and Preliminary Evaluation","10.7265/N52R3PMC","scopus"
"10.5194/acp-19-5293-2019","Annual variability of ice-nucleating particle concentrations at different Arctic locations","10.7265/N52R3PMC","scopus"
"10.5194/hess-23-1867-2019","Midwinter melts in the Canadian prairies: Energy balance and hydrological effects","10.7265/N52R3PMC","scopus"
"10.22449/1573-160X-2019-5-438-450","Long-term variability of thermohaline characteristics of the azov sea based on the numerical eddy-resolving model","10.7265/N52R3PMC","scopus"
"10.1175/JCLI-D-21-0951.1","Interannual Variation and Prediction of Wintertime Precipitation in Central Asia","10.7289/V5N014G9","scopus"
